id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1504140440073023488,1504102962314252290,2022-03-17 00:00:01 SE Asia Standard Time,2022-03-17,00:00:01,+0700,1347960855221080064,lewminance,L,,@LCroschets Well i have indihome for now,en,[],[],[],0,0,0,[],[],https://twitter.com/lewminance/status/1504140440073023488,False,,0,,,,,,,,"[{'screen_name': 'LCroschets', 'name': 'La petite croschet', 'id': '1461611795051732992'}]",,,,
1504139092707082243,1504090875630350340,2022-03-16 23:54:39 SE Asia Standard Time,2022-03-16,23:54:39,+0700,142516261,mrisz4,Muhammad Risza,,"@IndiHomeCare Bukan cuma di channel ini, tapi disemua channel dodol. Running text yang menyebalkan ini selalu muncul. @IndiHome lagi gak punya duit sampe tayang iklan pake running text? @TelkomIndonesia @YLKI_ID @erickthohir",in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}, {'screen_name': 'telkomindonesia', 'name': 'telkom indonesia', 'id': '80204488'}, {'screen_name': 'ylki_id', 'name': 'consumers indonesia', 'id': '212085357'}, {'screen_name': 'erickthohir', 'name': 'erick thohir', 'id': '43088704'}]",[],[],1,0,0,[],[],https://twitter.com/mrisz4/status/1504139092707082243,False,,0,,,,,,,,"[{'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}]",,,,
1504138800804798466,1504138800804798466,2022-03-16 23:53:30 SE Asia Standard Time,2022-03-16,23:53:30,+0700,991943784781955072,pngfess,PONOROGOFESS⚪️,,Indihome mu gangguan ora lur!,in,[],[],[],4,0,1,[],[],https://twitter.com/pngfess/status/1504138800804798466,False,,0,,,,,,,,[],,,,
1504138725756121088,1504138725756121088,2022-03-16 23:53:12 SE Asia Standard Time,2022-03-16,23:53:12,+0700,1495677181443584000,satyabagus97,satyasatya97,,Emang bikin ngakak lihat muslim di chanel youtub nya Indihome #Indihome #indihomejtd  https://t.co/dpyoq1ULx4,in,[],[],[],0,0,0,"['indihome', 'indihomejtd']",[],https://twitter.com/SatyaBagus97/status/1504138725756121088,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1504138639298949122/pu/img/AgixwE2-tDkxDPdu.jpg,,,,,,,[],,,,
1504138335605862403,1504137853982633985,2022-03-16 23:51:39 SE Asia Standard Time,2022-03-16,23:51:39,+0700,250034620,bucintwistko,Indri • 인드리🐾,,"@sadstoryuntold Indihome bagus, kalo kurang kenceng beli penguat jaringan",in,[],[],[],1,0,0,[],[],https://twitter.com/bucintwistko/status/1504138335605862403,False,,0,,,,,,,,"[{'screen_name': 'sadstoryuntold', 'name': 'Om Uyung', 'id': '426482508'}]",,,,
1504138184787390464,1504138184787390464,2022-03-16 23:51:03 SE Asia Standard Time,2022-03-16,23:51:03,+0700,1429867616114380803,tekukmerit,cesil,,indihome lo gangguan gasih,in,[],[],[],2,0,0,[],[],https://twitter.com/tekukmerit/status/1504138184787390464,False,,0,,,,,,,,[],,,,
1504137827524624388,1504124348268834818,2022-03-16 23:49:38 SE Asia Standard Time,2022-03-16,23:49:38,+0700,1420318471,ikhsanjr_,isan,,"@IndiHomeCare ingin login vpn dan connect di aplikasi vpn tersebut dengan jaringan indihome, selalu ditolak. itu kenapa?",in,[],[],[],1,0,0,[],[],https://twitter.com/ikhsanjr_/status/1504137827524624388,False,,0,,,,,,,,"[{'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}]",,,,
1504137480328519680,1504124348268834818,2022-03-16 23:48:15 SE Asia Standard Time,2022-03-16,23:48:15,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@IkhsanJr_ Selamat malam, Kak Isan.  Mengenai laporannya Cozy konfirmasi apakah ingin pakai VPN melalui aplikasi myIndiHome? Atau ingin login VPN menggunakan jaringan IndiHome? Cozy tunggu...  https://t.co/OgcwLEOW5Q",in,[],['https://myih.ch/t/89KWHaLOaH06'],[],1,0,0,[],[],https://twitter.com/IndiHomeCare/status/1504137480328519680,False,,0,,,,,,,,"[{'screen_name': 'ikhsanjr_', 'name': 'isan', 'id': '1420318471'}]",,,,
1504137372375875591,1503751064205635597,2022-03-16 23:47:49 SE Asia Standard Time,2022-03-16,23:47:49,+0700,40606640,janetraul,J. Sianturi,,@IndiHomeCare @IndiHome sudah aku DM min terima kasih,in,[],[],[],1,0,0,[],[],https://twitter.com/janetraul/status/1504137372375875591,False,,0,,,,,,,,"[{'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1504136919483318274,1504136919483318274,2022-03-16 23:46:01 SE Asia Standard Time,2022-03-16,23:46:01,+0700,1161799320670105600,heiisayang_,Alo🍀,,Indihome oh indi,tl,[],[],[],0,0,0,[],[],https://twitter.com/heiisayang_/status/1504136919483318274,False,,0,,,,,,,,[],,,,
1504136826952781830,1504136826952781830,2022-03-16 23:45:39 SE Asia Standard Time,2022-03-16,23:45:39,+0700,743052529752104961,yosephinhanny11,Yosephinhanny,,"Rabu seruuuu yuk serukan harimu bareng Indihome mulai dari browsing, dengerin musik, sampe nonton TV bareng Indihome  pokoknya seruu bangettttt  https://t.co/88OLQgFvBP",in,[],[],[],0,0,0,[],[],https://twitter.com/yosephinhanny11/status/1504136826952781830,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1504136772435181569/pu/img/djvfMVgCkc1ryqkC.jpg,,,,,,,[],,,,
