id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1505343844711559168,1505343844711559168,2022-03-20 07:41:55 SE Asia Standard Time,2022-03-20,07:41:55,+0700,1489532989449334785,azis39151032,Azis,,#IndiHome #AktivitasTanpaBatas  Menyambung dropcore yg putus  https://t.co/EjLCOlVFbC,in,[],[],['https://pbs.twimg.com/media/FOQOPm6akAETXIl.jpg'],0,0,0,"['indihome', 'aktivitastanpabatas']",[],https://twitter.com/Azis39151032/status/1505343844711559168,False,,1,https://pbs.twimg.com/media/FOQOPm6akAETXIl.jpg,,,,,,,[],,,,
1505343478892736512,1505343478892736512,2022-03-20 07:40:27 SE Asia Standard Time,2022-03-20,07:40:27,+0700,1074475979601367040,rahmat29248287,mamat sarden,,@IndiHome   My disappointment is immeasurable and my day is ruined  Dah bayar buat bulan ini tapi fup bulan ini ga direset,en,[],[],[],0,0,0,[],[],https://twitter.com/Rahmat29248287/status/1505343478892736512,False,,0,,,,,,,,[],,,,
1505343420914577414,1505343420914577414,2022-03-20 07:40:14 SE Asia Standard Time,2022-03-20,07:40:14,+0700,151629231,adrian_jkt,Adrian,,"@SPOTV_Indonesia @IndiHomeCare mau tanya apa cuma di indihome saja yang masalah, content seharusnya motogp  https://t.co/P5UvyYmQdf",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],['https://pbs.twimg.com/media/FOQN3PUVkAYCLjy.jpg'],0,0,0,[],[],https://twitter.com/adrian_jkt/status/1505343420914577414,False,,1,https://pbs.twimg.com/media/FOQN3PUVkAYCLjy.jpg,,,,,,,[],,,,
1505343202437394436,1505343202437394436,2022-03-20 07:39:22 SE Asia Standard Time,2022-03-20,07:39:22,+0700,1502229388146126848,aishahazafha,ariebudi,,"hari minggu artinya apaa?? waktu bersama keluarga, momong bocil sambil santai youtuban pake indihome tentunya😍😍  https://t.co/Y400Bkwx06",in,[],[],[],0,0,0,[],[],https://twitter.com/aishahazafha/status/1505343202437394436,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505343069272821762/pu/img/dX02fjxTrxnnqAO4.jpg,,,,,,,[],,,,
1505342911420203009,1505342911420203009,2022-03-20 07:38:12 SE Asia Standard Time,2022-03-20,07:38:12,+0700,731755033,aciiinnn,Sri Nor Aminah,,lucu tiny house nya 🥰🥰  untung udah pakai smart tv dan inet indihome jadi mempermudah bgt buat cari rerferensi desain-desain 🤗🤗  #AktivitasTanpaBatas  #InternetnyaIndonesia  https://t.co/g3rIsiClot,in,[],[],[],0,0,0,"['aktivitastanpabatas', 'internetnyaindonesia']",[],https://twitter.com/aciiinnn/status/1505342911420203009,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505342832105910273/pu/img/0V8hKlYXVcz8F4i0.jpg,,,,,,,[],,,,
1505342716666073090,1505342716666073090,2022-03-20 07:37:26 SE Asia Standard Time,2022-03-20,07:37:26,+0700,1489532989449334785,azis39151032,Azis,,#IndiHome #AktivitasTanpaBatas  Ganti patcore yg putus  https://t.co/OzDaaxsjIf,in,[],[],['https://pbs.twimg.com/media/FOQNN9xaUAAGzTI.jpg'],0,0,0,"['indihome', 'aktivitastanpabatas']",[],https://twitter.com/Azis39151032/status/1505342716666073090,False,,1,https://pbs.twimg.com/media/FOQNN9xaUAAGzTI.jpg,,,,,,,[],,,,
1505342458607316996,1505342458607316996,2022-03-20 07:36:24 SE Asia Standard Time,2022-03-20,07:36:24,+0700,533976955,reanesputra,Mesin cuci 5 watt,,"@IndihomeJTD Pagi Min! Saya mau berhenti layanan indihome, karena pindah rumah. Prosesnya bisa online? Lokasi kab Semarang",in,[],[],[],0,0,0,[],[],https://twitter.com/ReanesPutra/status/1505342458607316996,False,,0,,,,,,,,[],,,,
1505342330101936129,1504756028709093376,2022-03-20 07:35:54 SE Asia Standard Time,2022-03-20,07:35:54,+0700,1454252732362100738,overthinking118,bright xadega,,"@IndiHomeCare Katanya kalo terlambat bayar IndiHome itu dikenakan denda, Benar gak? Kalo benar, dendanya berapa ya?",in,[],[],[],0,0,0,[],[],https://twitter.com/Overthinking118/status/1505342330101936129,False,,0,,,,,,,,"[{'screen_name': 'IndiHomeCare', 'name': 'IndiHomeCare', 'id': '765035200896118789'}]",,,,
1505341827960172544,1505341827960172544,2022-03-20 07:33:54 SE Asia Standard Time,2022-03-20,07:33:54,+0700,238959386,rxazer,𝗕‍ ‍‍ ‍‍ ‍‍ ‍‍ ‍‍ ‍‍ ‍‍ ‍‍‍ ‍‍ ‍ ‍‍‍ ‍‍ ‍‍ ‍‍ ‍,,wtf indihome,et,[],[],[],0,0,0,[],[],https://twitter.com/rxazer/status/1505341827960172544,False,,0,,,,,,,,[],,,,
1505341651950399493,1505341651950399493,2022-03-20 07:33:12 SE Asia Standard Time,2022-03-20,07:33:12,+0700,1074475979601367040,rahmat29248287,mamat sarden,,"@BiznetHome   Cepet ke Kalimantan tengah dong min, indihome ga bisa di harap",in,[],[],[],0,0,0,[],[],https://twitter.com/Rahmat29248287/status/1505341651950399493,False,,0,,,,,,,,[],,,,
1505341364673806336,1505341364673806336,2022-03-20 07:32:03 SE Asia Standard Time,2022-03-20,07:32:03,+0700,3294408631,taufiq_1106,taufiq hidayat,,@IndiHome dm min,en,[],[],[],0,0,0,[],[],https://twitter.com/taufiq_1106/status/1505341364673806336,False,,0,,,,,,,,[],,,,
1505340313019518981,1505332425517584388,2022-03-20 07:27:53 SE Asia Standard Time,2022-03-20,07:27:53,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@prayogaharista Halo, Kak Harista. Silakan informasikan nomor internet, atas nama, alamat, jumlah tagihan terakhir, dan relasi dengan pimilik layanan IndiHome melalui DM guna dilakukan pengecekan ya Kak. Terima...  https://t.co/WRBkieNbvL",in,[],['https://myih.ch/t/89HmCsDyYc88'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1505340313019518981,False,,0,,,,,,,,"[{'screen_name': 'prayogaharista', 'name': 'Harista Prayoga', 'id': '3022924166'}]",,,,
1505339848596471808,1505339848596471808,2022-03-20 07:26:02 SE Asia Standard Time,2022-03-20,07:26:02,+0700,752933329,mizanuddin_,Miza,,"Min tolong la, cek in ini indihome, ada² aja , udh bayar juga 😡😡 @IndiHomeCare  https://t.co/GsrGSAgo1J",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],['https://pbs.twimg.com/media/FOQKmY2UYAAbF-A.jpg'],0,0,0,[],[],https://twitter.com/mizanuddin_/status/1505339848596471808,False,,1,https://pbs.twimg.com/media/FOQKmY2UYAAbF-A.jpg,,,,,,,[],,,,
1505339440809459715,1505339440809459715,2022-03-20 07:24:25 SE Asia Standard Time,2022-03-20,07:24:25,+0700,1104154951750574080,ainayya58988009,gangerti,,Ya ampunn.....malam minggu semalem pakai wifi.makasih indihome yg menemani kuliah online ku sampai hari ini terakhir😅back to kuota internet🤣🤣,in,[],[],[],0,0,0,[],[],https://twitter.com/Ainayya58988009/status/1505339440809459715,False,,0,,,,,,,,[],,,,
1505339180372529156,1505128266692440065,2022-03-20 07:23:23 SE Asia Standard Time,2022-03-20,07:23:23,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@Awp_404 @wazowskii13 @pink_silverish @teodomina @Ahmadsarifuddi8 @top11_id @Vo9elscheuche @deniwrd @barryrocket @BNI @HaloBCA @infoBMKG @KAI121 @IndiHome Hallo, Kak Ardi. Kami berupaya memberikan pelayanan terbaik bagi seluruh pelanggan. Terima kasih - Tuta",in,[],[],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1505339180372529156,False,,0,,,,,,,,"[{'screen_name': 'Awp_404', 'name': 'Ardi Wijaya', 'id': '743658605317001220'}, {'screen_name': 'wazowskii13', 'name': 'wil', 'id': '129176413'}, {'screen_name': 'pink_silverish', 'name': 'Brain cannot be blank', 'id': '1498570963818270721'}, {'screen_name': 'teodomina', 'name': 'teodomina', 'id': '54246266'}, {'screen_name': 'Ahmadsarifuddi8', 'name': 'Sarifoden', 'id': '1242845408197394433'}, {'screen_name': 'top11_id', 'name': '🥇🥈🥉', 'id': '1256926173621153792'}, {'screen_name': 'Vo9elscheuche', 'name': 'Us~', 'id': '557571907'}, {'screen_name': 'deniwrd', 'name': 'Bhagaskara', 'id': '1236703889065275392'}, {'screen_name': 'barryrocket', 'name': 'Warga Asgard', 'id': '223439926'}, {'screen_name': 'BNI', 'name': 'PT Bank Negara Indonesia (Persero) Tbk.', 'id': '62455266'}, {'screen_name': 'HaloBCA', 'name': 'Halo BCA', 'id': '620977821'}, {'screen_name': 'infoBMKG', 'name': 'BMKG', 'id': '108543358'}, {'screen_name': 'KAI121', 'name': 'Kereta Api Indonesia', 'id': '516165629'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1505338995445669891,1505338995445669891,2022-03-20 07:22:39 SE Asia Standard Time,2022-03-20,07:22:39,+0700,1241004648766431233,hiolyi,caa,,ini indihome knp lagi siii dri kmrin gangguan terus :(,in,[],[],[],0,0,0,[],[],https://twitter.com/hiolyi/status/1505338995445669891,False,,0,,,,,,,,[],,,,
1505338314416848896,1505338314416848896,2022-03-20 07:19:56 SE Asia Standard Time,2022-03-20,07:19:56,+0700,421730790,heyitsofunny,muyahooo,,"@IndiHome miiin kok indihome saya gabisaa ya, lampu nya merah gitu, tolong di cek min",in,[],[],[],0,0,0,[],[],https://twitter.com/heyitsofunny/status/1505338314416848896,False,,0,,,,,,,,[],,,,
1505337934257754116,1505230117236543491,2022-03-20 07:18:26 SE Asia Standard Time,2022-03-20,07:18:26,+0700,1492838799650717699,real_beyooncy,ynccy,,"@tanyakanrl iya sepertinya itu pomcong, wlopun aku bukan indihome",in,[],[],[],0,0,0,[],[],https://twitter.com/Real_beyooncy/status/1505337934257754116,False,,0,,,,,,,,"[{'screen_name': 'tanyakanrl', 'name': 'Tanyarl : ON 💚', 'id': '1331650559518990336'}]",,,,
1505336862130331649,1505336862130331649,2022-03-20 07:14:10 SE Asia Standard Time,2022-03-20,07:14:10,+0700,1488185587052191744,darmawarior154,Darma,,Indihome mantap #IndiHomeMbois  #AktivitasTanpaBatas  #InternetnyaIndonesia,tl,[],[],[],0,0,1,"['indihomembois', 'aktivitastanpabatas', 'internetnyaindonesia']",[],https://twitter.com/Darmawarior154/status/1505336862130331649,False,https://twitter.com/disneyplus/status/1505257804109692944,0,,,,,,,,[],,,,
1505336799324884992,1505336799324884992,2022-03-20 07:13:55 SE Asia Standard Time,2022-03-20,07:13:55,+0700,1488185587052191744,darmawarior154,Darma,,Indihome mantap #IndiHomeMbois  #AktivitasTanpaBatas  #InternetnyaIndonesia,tl,[],[],[],0,0,1,"['indihomembois', 'aktivitastanpabatas', 'internetnyaindonesia']",[],https://twitter.com/Darmawarior154/status/1505336799324884992,False,https://twitter.com/DisneyPlusID/status/1505098980933443585,0,,,,,,,,[],,,,
