id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1499064903214141441,1499064395564912642,2022-03-02 23:51:38 SE Asia Standard Time,2022-03-02,23:51:38,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@baenaenaa Halo, Sobat. Data seluler dan IndiHome TV di Provinsi Bali akan dinon-aktifkan sementara, namun untuk internet, telepon dan SMS tetap bisa digunakan. Beberapa obyek vital serta layanan kepentingan...  https://t.co/ujWiAk11Tn",in,[],['https://myih.ch/t/89wQywGNbS42'],[],0,0,1,[],[],https://twitter.com/IndiHomeCare/status/1499064903214141441,False,,0,,,,,,,,"[{'screen_name': 'baenaenaa', 'name': 'snnvx', 'id': '1340249982721376256'}]",,,,
1499064891118080000,1499064395564912642,2022-03-02 23:51:35 SE Asia Standard Time,2022-03-02,23:51:35,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@baenaenaa Halo, Sobat. Data seluler dan IndiHome TV di Provinsi Bali akan dinon-aktifkan sementara, namun untuk internet, telepon dan SMS tetap bisa digunakan. Beberapa obyek vital serta layanan kepentingan...  https://t.co/NG7RopqX0D",in,[],['https://myih.ch/t/89LzvIJIAU42'],[],0,0,1,[],[],https://twitter.com/IndiHomeCare/status/1499064891118080000,False,,0,,,,,,,,"[{'screen_name': 'baenaenaa', 'name': 'snnvx', 'id': '1340249982721376256'}]",,,,
1499064777980608512,1499064777980608512,2022-03-02 23:51:09 SE Asia Standard Time,2022-03-02,23:51:09,+0700,1206593020524560386,farrelmahmudi,indihome user and hater,,@IndiHome i will never disagree with @voidotid until your side realizes the problems of your disappointing service  https://t.co/7nMD8rnrLU,en,"[{'screen_name': 'voidotid', 'name': 'voi.id', 'id': '1186946650595418116'}]",[],['https://pbs.twimg.com/media/FM2_eAtVEAM9IJ9.jpg'],0,0,0,[],[],https://twitter.com/farrelmahmudi/status/1499064777980608512,False,,1,https://pbs.twimg.com/media/FM2_eAtVEAM9IJ9.jpg,,,,,,,[],,,,
1499064387923251201,1499064387923251201,2022-03-02 23:49:36 SE Asia Standard Time,2022-03-02,23:49:36,+0700,1282973432573902850,unlovadle,ً,,indihome lu yang bener aja deh,in,[],[],[],1,0,0,[],[],https://twitter.com/unlovadle/status/1499064387923251201,False,,0,,,,,,,,[],,,,
1499063992504897541,1499063992504897541,2022-03-02 23:48:01 SE Asia Standard Time,2022-03-02,23:48:01,+0700,1350874823631618051,juyeongojek,ً,,apalah indihome jangan ganggu gw yg mau co oren dong ilah,in,[],[],[],1,0,0,[],[],https://twitter.com/juyeongojek/status/1499063992504897541,False,,0,,,,,,,,[],,,,
1499062855047413760,1499026364510666754,2022-03-02 23:43:30 SE Asia Standard Time,2022-03-02,23:43:30,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@AditDewantara15 @IndiHome @Telkomsel Hallo Kak Adit. Ada yang bisa dibantu mengenai layanan IndiHome-nya? Untuk detailnya bisa di sampaikan melalui kami ya, sertakan juga nomor Internet dan nomor ponsel aktifnya via DM atau klik link berikut  https://t.co/yuUDRsBgiA Terima kasih -Maul",in,[],['http://myih.ch/dm'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1499062855047413760,False,,0,,,,,,,,"[{'screen_name': 'AditDewantara15', 'name': 'Adit', 'id': '1203544544'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}, {'screen_name': 'Telkomsel', 'name': 'Telkomsel', 'id': '255409050'}]",,,,
1499062647248932865,1499022622461288448,2022-03-02 23:42:40 SE Asia Standard Time,2022-03-02,23:42:40,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@90jslove @IndiHome Hallo Kak Risa. Ada yang bisa dibantu mengenai layanan IndiHome-nya? Untuk detailnya bisa di sampaikan melalui kami ya, sertakan juga nomor Internet dan nomor ponsel aktifnya via DM atau klik link berikut  https://t.co/yuUDRsBgiA Terima kasih -Maul",in,[],['http://myih.ch/dm'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1499062647248932865,False,,0,,,,,,,,"[{'screen_name': '90jslove', 'name': 'risa', 'id': '995270889565388801'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1499062167320276992,1499062167320276992,2022-03-02 23:40:46 SE Asia Standard Time,2022-03-02,23:40:46,+0700,1470274659446788096,malthycart,﹪ sgs dream pinned,,"indihome buat malem ini, pls bersahbat😖😖",in,[],[],[],1,0,0,[],[],https://twitter.com/malthycart/status/1499062167320276992,False,,0,,,,,,,,[],,,,
1499061959039553536,1499061959039553536,2022-03-02 23:39:56 SE Asia Standard Time,2022-03-02,23:39:56,+0700,1482731758298996739,zahra081008,Zahra,,Yuhuuu menarik sekali yah mari merapat mari langganan di indihome,in,[],[],[],0,0,0,[],[],https://twitter.com/zahra081008/status/1499061959039553536,False,https://twitter.com/IndiHome/status/1498927023565438977,0,,,,,,,,[],,,,
1499061728755458048,1499061435842052102,2022-03-02 23:39:02 SE Asia Standard Time,2022-03-02,23:39:02,+0700,1397792653991833606,kiwcep,valen,,@koowci indihome bukan,in,[],[],[],1,0,0,[],[],https://twitter.com/kiwcep/status/1499061728755458048,False,,0,,,,,,,,"[{'screen_name': 'koowci', 'name': 'bina iyah', 'id': '1387463542010351618'}]",,,,
1499061334071480322,1499057921707053057,2022-03-02 23:37:27 SE Asia Standard Time,2022-03-02,23:37:27,+0700,1286732450232590336,gwineko,arbayu,,@cuyapologist kagak HAHAHA indihome tetep idup,in,[],[],[],0,0,0,[],[],https://twitter.com/gwineko/status/1499061334071480322,False,,0,,,,,,,,"[{'screen_name': 'cuyapologist', 'name': 'cica', 'id': '1364118616442957824'}]",,,,
1499061323099144193,1499061323099144193,2022-03-02 23:37:25 SE Asia Standard Time,2022-03-02,23:37:25,+0700,362897567,inda_ku,inda ira,,"Bepergian lebih tenang karena tetap bisa memantau kondisi rumah dari hp dengan aplikasi Indihome Smart, cuma #indihome yang bisa begini  https://t.co/01tRHXbg1h",in,[],[],[],0,1,0,['indihome'],[],https://twitter.com/inda_ku/status/1499061323099144193,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1499061271840575489/pu/img/tS5P427qbQs6P-Qk.jpg,,,,,,,[],,,,
1499061226961203203,1499061226961203203,2022-03-02 23:37:02 SE Asia Standard Time,2022-03-02,23:37:02,+0700,1062027170938155008,infolokerjabid,Loker JabodetabekID,,"@IndiHomeCare Buat Pelanggan Indihome, apakah kalian dapat konpensasi pengurangan biaya tagihan saat internet kalian mati total gara² indihome ?",in,[],[],[],1,0,0,[],[],https://twitter.com/InfoLokerJabID/status/1499061226961203203,False,,0,,,,,,,,[],,,,
1499061159445803008,1499061159445803008,2022-03-02 23:36:46 SE Asia Standard Time,2022-03-02,23:36:46,+0700,1470274659446788096,malthycart,﹪ sgs dream pinned,,indihome ga bersahabat banget jaringannya,in,[],[],[],1,0,0,[],[],https://twitter.com/malthycart/status/1499061159445803008,False,,0,,,,,,,,[],,,,
1499060660235223041,1499060660235223041,2022-03-02 23:34:47 SE Asia Standard Time,2022-03-02,23:34:47,+0700,362897567,inda_ku,inda ira,,"Bepergian lebih tenang karena bisa memantau kondisi dirumah di HP kita hanya dengan Indihome Smart, cuma #Indihome yang bisa..  https://t.co/wt1ComRsnN",in,[],[],[],0,1,0,['indihome'],[],https://twitter.com/inda_ku/status/1499060660235223041,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1499060613741707272/pu/img/TQ7ad8RHxL3fJGnr.jpg,,,,,,,[],,,,
1499060247826100229,1499060247826100229,2022-03-02 23:33:08 SE Asia Standard Time,2022-03-02,23:33:08,+0700,1006806250863185921,nomjoons,ann🐌,,indihome jangan error donggggg,in,[],[],[],1,0,0,[],[],https://twitter.com/nomjoons/status/1499060247826100229,False,,0,,,,,,,,[],,,,
1499058874992988161,1499058874992988161,2022-03-02 23:27:41 SE Asia Standard Time,2022-03-02,23:27:41,+0700,709184541311696896,ahmadfirna,Ahmad Firna,,Selamat Hari rabu!  Semangat baru.. Langkah baru.. Rezeki baru.. IndiHome dukung aktivatas onlinemu 😁 #internetnyaindonesia #aktivitastanpabatas  https://t.co/PcmmHpwMbg,in,[],[],[],0,0,0,"['internetnyaindonesia', 'aktivitastanpabatas']",[],https://twitter.com/AhmadFirna/status/1499058874992988161,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1499058658214543360/pu/img/POiRom1dci04ka3A.jpg,,,,,,,[],,,,
1499058414697082881,1499054579391946760,2022-03-02 23:25:51 SE Asia Standard Time,2022-03-02,23:25:51,+0700,1078324862010052609,162201319_,うるせんだよ!!!,,@yenilst @IndiHome Wkwkkk dr td sore anjir,in,[],[],[],0,0,0,[],[],https://twitter.com/162201319_/status/1499058414697082881,False,,0,,,,,,,,"[{'screen_name': 'yenilst', 'name': 'yono', 'id': '169491519'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1499057207333486594,1499057207333486594,2022-03-02 23:21:04 SE Asia Standard Time,2022-03-02,23:21:04,+0700,1401022700517089283,giselleketawa,ajen,,@indihome jngn diputusin ya syng ya 🌷🌷🌷,in,[],[],[],0,0,0,[],[],https://twitter.com/giselleketawa/status/1499057207333486594,False,,0,,,,,,,,[],,,,
1499057151083712512,1499057151083712512,2022-03-02 23:20:50 SE Asia Standard Time,2022-03-02,23:20:50,+0700,546597598,mauly_intan,Maulita Intan,,Seru pakai IndiHome,in,[],[],[],0,0,0,[],[],https://twitter.com/mauly_intan/status/1499057151083712512,False,https://twitter.com/IndiHome/status/1498574378690576385,0,,,,,,,,[],,,,
