id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1501240855302062080,1501240855302062080,2022-03-08 23:58:06 SE Asia Standard Time,2022-03-08,23:58:06,+0700,2664344720,kimmikkim154,Mikkik,,"Indihome indihome, sempet panik, dikirain kabel putus gara gara hujan gede, liat twitter eh, mati masal ya internet indihome nya",in,[],[],[],0,0,0,[],[],https://twitter.com/kimmikkim154/status/1501240855302062080,False,,0,,,,,,,,[],,,,
1501240720396406791,1501204505995919361,2022-03-08 23:57:34 SE Asia Standard Time,2022-03-08,23:57:34,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@muhrezz Hai, Kak Muhrez. Untuk informasi atau pelaporan seputar layanan IndiHome bisa DM kami di akun @IndiHomeCare sertakan nomor internet, nomor HP utama dan nomor Hp alternatif via DM. Terima kasih -Joro",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1501240720396406791,False,,0,,,,,,,,"[{'screen_name': 'muhrezz', 'name': 'hola, I am', 'id': '361227163'}]",,,,
1501240587516735488,1501240587516735488,2022-03-08 23:57:02 SE Asia Standard Time,2022-03-08,23:57:02,+0700,1017813898475421696,baybaylebay_,バイバイ ☆ レバイ,,@Telkomsel @IndiHome tolong sinyalnya diperbaiki utk di daerah Batam. Ga ada bagus2nya.,in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],2,0,0,[],[],https://twitter.com/baybaylebay_/status/1501240587516735488,False,,0,,,,,,,,[],,,,
1501239819648712710,1501239819648712710,2022-03-08 23:53:59 SE Asia Standard Time,2022-03-08,23:53:59,+0700,1298533073512837120,saddiegurliez,Moodieyun._,,Lagi nugas malah merah nnt dah prepare tidur malah balik normal indihome anj,in,[],[],[],0,0,0,[],[],https://twitter.com/saddiegurliez/status/1501239819648712710,False,,0,,,,,,,,[],,,,
1501239332715171846,1501239332715171846,2022-03-08 23:52:03 SE Asia Standard Time,2022-03-08,23:52:03,+0700,1456530403687165955,the__1998,odie,,ANJRIT INDIHOME,in,[],[],[],1,0,0,[],[],https://twitter.com/the__1998/status/1501239332715171846,False,,0,,,,,,,,[],,,,
1501239192809992194,1501239192809992194,2022-03-08 23:51:29 SE Asia Standard Time,2022-03-08,23:51:29,+0700,1423271714624966660,sl_hery,Hery SL,,"Malam bestieeee , wah jam segini g bisa tidru gimana  dong , gara2 netflix an oakai INDIHOME  gass terus rasanya , nonton drakor bisa langsung 6 episode setelah kerja dong wkwkw emang best indihome #AktivitasTanpaBatas  https://t.co/wCKB6iwrV7",in,[],[],[],0,0,0,['aktivitastanpabatas'],[],https://twitter.com/sl_hery/status/1501239192809992194,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1501238517413781504/pu/img/70kUUlZ84FHWozy-.jpg,,,,,,,[],,,,
1501238396374503428,1501238396374503428,2022-03-08 23:48:20 SE Asia Standard Time,2022-03-08,23:48:20,+0700,1152133312288133120,ngatauuuah,siu,,indihome koncol @IndiHome,tl,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],0,0,0,[],[],https://twitter.com/ngatauuuah/status/1501238396374503428,False,,0,,,,,,,,[],,,,
1501238382927642628,1501238382927642628,2022-03-08 23:48:16 SE Asia Standard Time,2022-03-08,23:48:16,+0700,2255057298,vrtiefertilizer,Menuju 2023,,"lagi ngelist apa yang kudu diberesin kalo jadi pulang, dan hal pertama adalah ganti provider internet karena @IndiHome memang tidak bisa diharapkan 😡",in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],0,0,0,[],[],https://twitter.com/vrtiefertilizer/status/1501238382927642628,False,,0,,,,,,,,[],,,,
1501237763311497216,1501237763311497216,2022-03-08 23:45:49 SE Asia Standard Time,2022-03-08,23:45:49,+0700,170606801,nicuks_,Nico,,Indihome ngapa lagi ini.,in,[],[],[],0,0,0,[],[],https://twitter.com/Nicuks_/status/1501237763311497216,False,,0,,,,,,,,[],,,,
1501237633959141376,1501236285049958405,2022-03-08 23:45:18 SE Asia Standard Time,2022-03-08,23:45:18,+0700,1452248752576684036,plxnium,Justin D,,@jancogk bentar lagi indihome notis,in,[],[],[],0,0,0,[],[],https://twitter.com/plxnium/status/1501237633959141376,False,,0,,,,,,,,"[{'screen_name': 'jancogk', 'name': 'rest) xc. y o w e Kuntoro', 'id': '1101762196000784385'}]",,,,
1501237270480777219,1501237270480777219,2022-03-08 23:43:51 SE Asia Standard Time,2022-03-08,23:43:51,+0700,1237733783652020225,yogaftrh,Xavier,,Woo indihome jancok kok,in,[],[],[],1,0,0,[],[],https://twitter.com/yogaftrh/status/1501237270480777219,False,,0,,,,,,,,[],,,,
1501237144173514753,1501237144173514753,2022-03-08 23:43:21 SE Asia Standard Time,2022-03-08,23:43:21,+0700,806050597,fafarow,A R S H Y N,,"dulu paling seneng kalo mau ngeluh masalah internet, langsung dm ke akun indihome. gak ribet, gak harus isi data ini itu. sekarang ribet amat, segala pake verifikasi hadehh @IndiHome  https://t.co/r0X90ClS3D",in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],['https://pbs.twimg.com/media/FNV3N8ZVkAElvq8.jpg'],0,0,0,[],[],https://twitter.com/fafarow/status/1501237144173514753,False,,1,https://pbs.twimg.com/media/FNV3N8ZVkAElvq8.jpg,,,,,,,[],,,,
1501236945950625796,1501236945950625796,2022-03-08 23:42:34 SE Asia Standard Time,2022-03-08,23:42:34,+0700,132786818,rizky_fbrh,Ronal,,@IndiHome du du du du du😊  https://t.co/YCKro6EY8F,eu,[],[],['https://pbs.twimg.com/media/FNV3CPMVEAQ7aXG.jpg'],1,0,0,[],[],https://twitter.com/Rizky_FBRH/status/1501236945950625796,False,,1,https://pbs.twimg.com/media/FNV3CPMVEAQ7aXG.jpg,,,,,,,[],,,,
1501236855143948288,1501236406076657667,2022-03-08 23:42:12 SE Asia Standard Time,2022-03-08,23:42:12,+0700,1500296182643720194,dvamsel,ًً,,@thishitpost WH SUMPAH INDIHOME KNP DHH,in,[],[],[],0,0,0,[],[],https://twitter.com/dvamsel/status/1501236855143948288,False,,0,,,,,,,,"[{'screen_name': 'thishitpost', 'name': 'r', 'id': '1342406750012502016'}]",,,,
1501236842586263552,1501236842586263552,2022-03-08 23:42:09 SE Asia Standard Time,2022-03-08,23:42:09,+0700,1090839262986043392,masbims__,ʙᴇʀɴᴀᴅ🚀,,gakuat ak tinggal bareng sama manusia2 Indihome :'),in,[],[],[],0,0,0,[],[],https://twitter.com/masbims__/status/1501236842586263552,False,,0,,,,,,,,[],,,,
1501236807597375490,1501236807597375490,2022-03-08 23:42:01 SE Asia Standard Time,2022-03-08,23:42:01,+0700,1206831327829381120,dekumisyuu,Crazy Bitches,,"Ini indihome internetnya loss kenapaa??? @IndiHomeCare aku jadi gabisa nugas nihhh, deadline mepet minnn plisss lahhh",in,"[{'screen_name': 'indihomecare', 'name': 'indihomecare', 'id': '765035200896118789'}]",[],[],1,0,0,[],[],https://twitter.com/dekumisyuu/status/1501236807597375490,False,,0,,,,,,,,[],,,,
1501236791961001986,1501236791961001986,2022-03-08 23:41:57 SE Asia Standard Time,2022-03-08,23:41:57,+0700,1289026967279345666,acvtegh0st,•,,Abis nelfon 147 soalnya indihome tbtb lemot. Ternyata emang ada gangguan massal huftt🙂🙂🙂🙂🙂🙂🙂,in,[],[],[],0,0,0,[],[],https://twitter.com/acvtegh0st/status/1501236791961001986,False,,0,,,,,,,,[],,,,
1501236635458961408,1501236635458961408,2022-03-08 23:41:20 SE Asia Standard Time,2022-03-08,23:41:20,+0700,82793397,petiteveela,𝕯,,Parah banget siy Indihome yatuhann,in,[],[],[],0,0,0,[],[],https://twitter.com/petiteveela/status/1501236635458961408,False,,0,,,,,,,,[],,,,
1501236509021589509,1501236509021589509,2022-03-08 23:40:50 SE Asia Standard Time,2022-03-08,23:40:50,+0700,1135535789926801410,peterrawrul,gab🧣 ¹ᴰ,,woi indihome napa anjer w mo fangirling neh,tl,[],[],[],0,0,0,[],[],https://twitter.com/peterrawrul/status/1501236509021589509,False,,0,,,,,,,,[],,,,
1501236460187385860,1501236460187385860,2022-03-08 23:40:38 SE Asia Standard Time,2022-03-08,23:40:38,+0700,1059835579955740672,iidyanie,Iid Yanie,,"Annyeong para EXO-L khususnya fans KAI , udah tau dong ya abis keluarin album keduanya #KAI_Peaches, doi juga punya program acara keren lho, namanya KAI's Bucket List, cus simak dulu di sini acaranya apa aja 😘 #AktivitasTanpaBatas #IndiHome #EXO    https://t.co/rXHuvLWBFO",in,[],['https://www.yaniehobi.web.id/2022/03/fans-kai-exo-bucket-list.html'],[],0,2,3,"['kai_peaches', 'aktivitastanpabatas', 'indihome', 'exo']",[],https://twitter.com/IidYanie/status/1501236460187385860,False,,0,,,,,,,,[],,,,
1501236344776912902,1501236344776912902,2022-03-08 23:40:10 SE Asia Standard Time,2022-03-08,23:40:10,+0700,1210878644463140864,1245pjs,˚ ༘ winnzee ✧⋆,,Indihome kenapa sih?,in,[],[],[],0,0,0,[],[],https://twitter.com/1245pjs/status/1501236344776912902,False,,0,,,,,,,,[],,,,
1501236285049958405,1501236285049958405,2022-03-08 23:39:56 SE Asia Standard Time,2022-03-08,23:39:56,+0700,1101762196000784385,jancogk,rest) xc. y o w e Kuntoro,,Indihome kita gelud saja syg,in,[],[],[],7,0,0,[],[],https://twitter.com/jancogk/status/1501236285049958405,False,,0,,,,,,,,[],,,,
1501236059824291843,1501236059824291843,2022-03-08 23:39:02 SE Asia Standard Time,2022-03-08,23:39:02,+0700,397879612,fabianinsanee,Fabian Insan Faturrahman,,Indihome tae,tl,[],[],[],2,0,0,[],[],https://twitter.com/Fabianinsanee/status/1501236059824291843,False,,0,,,,,,,,[],,,,
1501235900180676608,1501235900180676608,2022-03-08 23:38:24 SE Asia Standard Time,2022-03-08,23:38:24,+0700,1290301527563702272,azkialailaa,aski,,ternyata indihome yang lemot bgt☺️,in,[],[],[],0,0,0,[],[],https://twitter.com/Azkialailaa/status/1501235900180676608,False,,0,,,,,,,,[],,,,
1501235808128307201,1501235808128307201,2022-03-08 23:38:02 SE Asia Standard Time,2022-03-08,23:38:02,+0700,1480129930046312449,arbanihub,arbani,,"indihome daritadi pengen gue acak acak, gue beli juga saham lo",in,[],[],[],6,1,1,[],[],https://twitter.com/arbanihub/status/1501235808128307201,False,,0,,,,,,,,[],,,,
1501235732093964288,1501235732093964288,2022-03-08 23:37:44 SE Asia Standard Time,2022-03-08,23:37:44,+0700,1384417745505189890,rikiyowooo,nadin,,indihome ni knp lagi dah,in,[],[],[],0,0,0,[],[],https://twitter.com/rikiyowooo/status/1501235732093964288,False,,0,,,,,,,,[],,,,
1501235619321630721,1501235619321630721,2022-03-08 23:37:17 SE Asia Standard Time,2022-03-08,23:37:17,+0700,59405381,raseksi,pak tasik,,Just inpo @IndiHome @BiznetHome @MNCPlayID @MyRepublicID @FirstMediaWorld dll,en,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}, {'screen_name': 'biznethome', 'name': 'biznet home', 'id': '304822906'}, {'screen_name': 'mncplayid', 'name': 'mnc play', 'id': '1600172264'}, {'screen_name': 'myrepublicid', 'name': 'myrepublic indonesia', 'id': '3166153332'}, {'screen_name': 'firstmediaworld', 'name': 'first media world', 'id': '3191936863'}]",[],[],1,0,2,[],[],https://twitter.com/raseksi/status/1501235619321630721,False,https://twitter.com/klinikhukum/status/1501135636715094017,0,,,,,,,,[],,,,
